Unnamed: 0_x,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
10774,6dbd153c-5b69-4ffb-a869-6285fb0c764d,worried,2020-10-10 23:35:57,audio,technology,negative,12
10775,6dbd153c-5b69-4ffb-a869-6285fb0c764d,cherish,2020-10-25 10:48:32,audio,technology,positive,70
10776,6dbd153c-5b69-4ffb-a869-6285fb0c764d,intrigued,2020-06-29 05:27:29,audio,technology,positive,45
10777,6dbd153c-5b69-4ffb-a869-6285fb0c764d,like,2020-09-03 02:40:45,audio,technology,positive,50
10779,9108109e-c521-4528-9d90-4c804cbb866d,intrigued,2021-02-02 07:12:47,audio,veganism,positive,45
10780,9108109e-c521-4528-9d90-4c804cbb866d,indifferent,2020-08-26 07:26:14,audio,veganism,neutral,20
10781,9108109e-c521-4528-9d90-4c804cbb866d,peeking,2020-10-17 17:30:30,audio,veganism,neutral,35
10782,9108109e-c521-4528-9d90-4c804cbb866d,adore,2020-07-06 23:33:08,audio,veganism,positive,72
10783,9108109e-c521-4528-9d90-4c804cbb866d,interested,2021-04-07 21:10:34,audio,veganism,positive,30
10784,9108109e-c521-4528-9d90-4c804cbb866d,cherish,2021-01-30 04:27:34,audio,veganism,positive,70
10785,9108109e-c521-4528-9d90-4c804cbb866d,disgust,2020-06-27 11:02:17,audio,veganism,negative,0
10786,9108109e-c521-4528-9d90-4c804cbb866d,interested,2020-07-06 14:47:24,audio,veganism,positive,30
10787,9108109e-c521-4528-9d90-4c804cbb866d,love,2020-08-18 19:02:51,audio,veganism,positive,65
10789,9108109e-c521-4528-9d90-4c804cbb866d,peeking,2021-04-02 05:00:17,audio,veganism,neutral,35
10790,9108109e-c521-4528-9d90-4c804cbb866d,dislike,2020-08-25 22:40:36,audio,veganism,negative,10
10791,9108109e-c521-4528-9d90-4c804cbb866d,want,2020-07-04 17:15:29,audio,veganism,positive,70
10792,9108109e-c521-4528-9d90-4c804cbb866d,love,2021-02-26 11:04:35,audio,veganism,positive,65
10793,9108109e-c521-4528-9d90-4c804cbb866d,worried,2020-08-12 08:25:39,audio,veganism,negative,12
10794,9108109e-c521-4528-9d90-4c804cbb866d,heart,2021-04-09 05:29:42,audio,veganism,positive,60
10795,9108109e-c521-4528-9d90-4c804cbb866d,peeking,2020-07-06 23:53:23,audio,veganism,neutral,35
10796,9108109e-c521-4528-9d90-4c804cbb866d,want,2020-10-02 02:01:55,audio,veganism,positive,70
10797,9108109e-c521-4528-9d90-4c804cbb866d,scared,2020-09-17 15:28:28,audio,veganism,negative,15
10799,9108109e-c521-4528-9d90-4c804cbb866d,worried,2021-04-15 09:42:11,audio,veganism,negative,12
10800,9108109e-c521-4528-9d90-4c804cbb866d,scared,2020-07-04 11:57:23,audio,veganism,negative,15
10801,9108109e-c521-4528-9d90-4c804cbb866d,adore,2021-05-22 21:48:24,audio,veganism,positive,72
10802,9108109e-c521-4528-9d90-4c804cbb866d,scared,2020-10-09 23:19:31,audio,veganism,negative,15
10803,9108109e-c521-4528-9d90-4c804cbb866d,disgust,2020-07-20 14:31:36,audio,veganism,negative,0
10804,9108109e-c521-4528-9d90-4c804cbb866d,hate,2021-03-29 14:17:40,audio,veganism,negative,5
10805,9108109e-c521-4528-9d90-4c804cbb866d,love,2020-12-02 19:26:18,audio,veganism,positive,65
10806,9108109e-c521-4528-9d90-4c804cbb866d,peeking,2020-06-30 09:11:38,audio,veganism,neutral,35
10807,9108109e-c521-4528-9d90-4c804cbb866d,intrigued,2020-08-23 16:15:20,audio,veganism,positive,45
10809,9108109e-c521-4528-9d90-4c804cbb866d,interested,2021-05-28 23:57:27,audio,veganism,positive,30
10810,9108109e-c521-4528-9d90-4c804cbb866d,want,2020-11-08 06:11:13,audio,veganism,positive,70
10811,9108109e-c521-4528-9d90-4c804cbb866d,love,2020-12-16 10:58:20,audio,veganism,positive,65
10812,9108109e-c521-4528-9d90-4c804cbb866d,super love,2021-05-01 06:04:00,audio,veganism,positive,75
10813,9108109e-c521-4528-9d90-4c804cbb866d,heart,2021-02-16 03:01:53,audio,veganism,positive,60
10814,9108109e-c521-4528-9d90-4c804cbb866d,want,2020-07-13 19:50:15,audio,veganism,positive,70
10815,9108109e-c521-4528-9d90-4c804cbb866d,peeking,2021-03-24 13:06:06,audio,veganism,neutral,35
10816,9108109e-c521-4528-9d90-4c804cbb866d,worried,2020-12-23 09:16:11,audio,veganism,negative,12
10817,9108109e-c521-4528-9d90-4c804cbb866d,scared,2021-02-22 11:42:09,audio,veganism,negative,15
10819,9108109e-c521-4528-9d90-4c804cbb866d,super love,2020-08-26 16:30:29,audio,veganism,positive,75
10820,9108109e-c521-4528-9d90-4c804cbb866d,want,2020-10-20 13:40:35,audio,veganism,positive,70
10822,fea9077f-2fe7-43bd-aaef-dc2619988d94,interested,2020-08-16 07:08:35,photo,culture,positive,30
10823,fea9077f-2fe7-43bd-aaef-dc2619988d94,peeking,2020-08-11 18:13:53,photo,culture,neutral,35
10824,fea9077f-2fe7-43bd-aaef-dc2619988d94,indifferent,2021-06-10 22:54:44,photo,culture,neutral,20
10825,fea9077f-2fe7-43bd-aaef-dc2619988d94,cherish,2021-04-02 00:51:41,photo,culture,positive,70
10826,fea9077f-2fe7-43bd-aaef-dc2619988d94,dislike,2020-08-01 17:17:57,photo,culture,negative,10
10827,fea9077f-2fe7-43bd-aaef-dc2619988d94,peeking,2021-05-01 13:36:56,photo,culture,neutral,35
10829,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,worried,2021-04-11 04:39:03,photo,Animals,negative,12
10830,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,interested,2021-04-03 18:20:34,photo,Animals,positive,30
10831,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,cherish,2020-11-21 00:51:37,photo,Animals,positive,70
10832,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,adore,2020-09-21 19:15:04,photo,Animals,positive,72
10833,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,heart,2020-06-25 11:42:26,photo,Animals,positive,60
10834,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,adore,2020-09-23 19:26:43,photo,Animals,positive,72
10835,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,want,2020-12-27 16:22:00,photo,Animals,positive,70
10836,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,like,2020-12-20 10:20:28,photo,Animals,positive,50
10837,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,disgust,2021-04-17 21:16:00,photo,Animals,negative,0
10839,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,super love,2021-03-25 16:40:09,photo,Animals,positive,75
10840,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,worried,2020-12-04 10:58:33,photo,Animals,negative,12
10841,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,adore,2020-08-02 09:23:42,photo,Animals,positive,72
10842,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,like,2020-11-17 09:08:10,photo,Animals,positive,50
10843,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,scared,2021-06-03 13:19:46,photo,Animals,negative,15
10844,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,like,2020-11-25 20:57:07,photo,Animals,positive,50
10845,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,indifferent,2021-01-18 08:34:18,photo,Animals,neutral,20
10846,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,indifferent,2020-08-11 10:35:50,photo,Animals,neutral,20
10847,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,scared,2021-03-16 23:49:05,photo,Animals,negative,15
10849,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,want,2021-04-22 21:38:31,photo,Animals,positive,70
10850,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,love,2021-01-15 07:29:54,photo,Animals,positive,65
10851,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,scared,2020-09-30 06:41:44,photo,Animals,negative,15
10852,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,disgust,2021-03-31 20:46:14,photo,Animals,negative,0
10854,88cbf75c-79f0-42cb-8733-af670f39d6e0,worried,2020-09-20 09:57:48,audio,animals,negative,12
10855,88cbf75c-79f0-42cb-8733-af670f39d6e0,cherish,2020-10-03 14:50:21,audio,animals,positive,70
10856,88cbf75c-79f0-42cb-8733-af670f39d6e0,love,2020-10-26 21:17:32,audio,animals,positive,65
10857,88cbf75c-79f0-42cb-8733-af670f39d6e0,disgust,2021-05-11 06:06:45,audio,animals,negative,0
10858,88cbf75c-79f0-42cb-8733-af670f39d6e0,love,2020-09-19 00:28:00,audio,animals,positive,65
10859,88cbf75c-79f0-42cb-8733-af670f39d6e0,intrigued,2020-07-22 00:26:48,audio,animals,positive,45
10860,88cbf75c-79f0-42cb-8733-af670f39d6e0,peeking,2020-11-14 19:08:10,audio,animals,neutral,35
10861,88cbf75c-79f0-42cb-8733-af670f39d6e0,heart,2020-11-02 01:07:33,audio,animals,positive,60
10862,88cbf75c-79f0-42cb-8733-af670f39d6e0,dislike,2020-12-20 04:00:38,audio,animals,negative,10
10864,88cbf75c-79f0-42cb-8733-af670f39d6e0,hate,2021-04-05 02:29:39,audio,animals,negative,5
10865,88cbf75c-79f0-42cb-8733-af670f39d6e0,peeking,2021-04-07 02:40:13,audio,animals,neutral,35
10866,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,2020-09-18 21:29:46,audio,animals,positive,72
10867,88cbf75c-79f0-42cb-8733-af670f39d6e0,hate,2021-02-26 16:40:30,audio,animals,negative,5
10868,88cbf75c-79f0-42cb-8733-af670f39d6e0,peeking,2020-12-28 10:12:17,audio,animals,neutral,35
10869,88cbf75c-79f0-42cb-8733-af670f39d6e0,intrigued,2020-08-09 15:58:21,audio,animals,positive,45
10870,88cbf75c-79f0-42cb-8733-af670f39d6e0,indifferent,2020-08-22 06:24:41,audio,animals,neutral,20
10871,88cbf75c-79f0-42cb-8733-af670f39d6e0,hate,2020-11-27 18:17:24,audio,animals,negative,5
10872,88cbf75c-79f0-42cb-8733-af670f39d6e0,scared,2020-11-30 09:31:40,audio,animals,negative,15
10874,88cbf75c-79f0-42cb-8733-af670f39d6e0,want,2020-06-30 08:53:27,audio,animals,positive,70
10875,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-06-28 18:02:07,audio,animals,positive,75
10876,88cbf75c-79f0-42cb-8733-af670f39d6e0,disgust,2020-10-06 15:46:41,audio,animals,negative,0
10877,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,2021-05-11 02:39:20,audio,animals,positive,72
10878,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-09-12 07:13:08,audio,animals,positive,75
10879,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-10-09 06:07:21,audio,animals,positive,75
10880,88cbf75c-79f0-42cb-8733-af670f39d6e0,love,2020-06-25 14:23:32,audio,animals,positive,65
10881,88cbf75c-79f0-42cb-8733-af670f39d6e0,cherish,2021-02-03 23:19:43,audio,animals,positive,70
10882,88cbf75c-79f0-42cb-8733-af670f39d6e0,worried,2020-11-19 21:31:25,audio,animals,negative,12
10884,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,2020-07-19 06:40:38,audio,animals,positive,72
10885,88cbf75c-79f0-42cb-8733-af670f39d6e0,dislike,2020-11-16 16:01:12,audio,animals,negative,10
10886,88cbf75c-79f0-42cb-8733-af670f39d6e0,love,2020-08-07 16:20:43,audio,animals,positive,65
10887,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-10-24 16:05:58,audio,animals,positive,75
10888,88cbf75c-79f0-42cb-8733-af670f39d6e0,indifferent,2021-05-09 10:26:42,audio,animals,neutral,20
10889,88cbf75c-79f0-42cb-8733-af670f39d6e0,like,2020-09-22 04:03:19,audio,animals,positive,50
10890,88cbf75c-79f0-42cb-8733-af670f39d6e0,scared,2020-09-19 01:28:07,audio,animals,negative,15
10891,88cbf75c-79f0-42cb-8733-af670f39d6e0,like,2020-11-05 09:48:11,audio,animals,positive,50
10892,88cbf75c-79f0-42cb-8733-af670f39d6e0,scared,2021-01-10 17:44:38,audio,animals,negative,15
10894,88cbf75c-79f0-42cb-8733-af670f39d6e0,adore,2020-12-08 19:03:29,audio,animals,positive,72
10895,88cbf75c-79f0-42cb-8733-af670f39d6e0,cherish,2021-06-09 13:52:09,audio,animals,positive,70
10896,88cbf75c-79f0-42cb-8733-af670f39d6e0,cherish,2021-05-06 16:33:09,audio,animals,positive,70
10897,88cbf75c-79f0-42cb-8733-af670f39d6e0,intrigued,2020-10-14 09:09:15,audio,animals,positive,45
10898,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2021-02-24 13:10:32,audio,animals,positive,75
10900,58e8f463-aee3-46bb-81bb-a49ed8de8b04,scared,2020-10-08 01:34:45,GIF,technology,negative,15
10901,58e8f463-aee3-46bb-81bb-a49ed8de8b04,disgust,2020-06-19 22:41:15,GIF,technology,negative,0
10902,58e8f463-aee3-46bb-81bb-a49ed8de8b04,cherish,2020-07-30 09:35:50,GIF,technology,positive,70
10903,58e8f463-aee3-46bb-81bb-a49ed8de8b04,interested,2020-09-25 18:52:17,GIF,technology,positive,30
10904,58e8f463-aee3-46bb-81bb-a49ed8de8b04,adore,2020-08-02 15:42:46,GIF,technology,positive,72
10905,58e8f463-aee3-46bb-81bb-a49ed8de8b04,worried,2020-11-12 13:11:05,GIF,technology,negative,12
10906,58e8f463-aee3-46bb-81bb-a49ed8de8b04,like,2020-10-14 12:57:01,GIF,technology,positive,50
10907,58e8f463-aee3-46bb-81bb-a49ed8de8b04,super love,2020-08-06 07:35:17,GIF,technology,positive,75
10908,58e8f463-aee3-46bb-81bb-a49ed8de8b04,adore,2020-11-04 16:07:53,GIF,technology,positive,72
10910,218838d8-52f4-4608-a1ba-d8988cc3d029,want,2020-09-30 23:36:48,video,food,positive,70
10911,218838d8-52f4-4608-a1ba-d8988cc3d029,interested,2020-11-17 14:45:28,video,food,positive,30
10912,218838d8-52f4-4608-a1ba-d8988cc3d029,intrigued,2020-08-31 19:58:10,video,food,positive,45
10913,218838d8-52f4-4608-a1ba-d8988cc3d029,love,2020-09-13 22:47:31,video,food,positive,65
10914,218838d8-52f4-4608-a1ba-d8988cc3d029,adore,2020-09-24 08:15:06,video,food,positive,72
10915,218838d8-52f4-4608-a1ba-d8988cc3d029,interested,2021-04-12 06:20:49,video,food,positive,30
10916,218838d8-52f4-4608-a1ba-d8988cc3d029,scared,2021-03-07 09:41:17,video,food,negative,15
10917,218838d8-52f4-4608-a1ba-d8988cc3d029,scared,2020-11-27 04:40:18,video,food,negative,15
10918,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-02-07 06:15:06,video,food,negative,10
10920,218838d8-52f4-4608-a1ba-d8988cc3d029,scared,2020-07-29 08:56:36,video,food,negative,15
10921,218838d8-52f4-4608-a1ba-d8988cc3d029,indifferent,2021-05-17 12:33:55,video,food,neutral,20
10922,218838d8-52f4-4608-a1ba-d8988cc3d029,interested,2021-03-19 19:41:10,video,food,positive,30
10923,218838d8-52f4-4608-a1ba-d8988cc3d029,want,2020-10-04 11:20:40,video,food,positive,70
10924,218838d8-52f4-4608-a1ba-d8988cc3d029,cherish,2020-10-03 12:52:44,video,food,positive,70
10925,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-06-04 09:54:23,video,food,negative,10
10926,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-05-23 06:00:11,video,food,negative,10
10927,218838d8-52f4-4608-a1ba-d8988cc3d029,cherish,2020-10-24 12:47:39,video,food,positive,70
10928,218838d8-52f4-4608-a1ba-d8988cc3d029,disgust,2021-05-01 09:40:46,video,food,negative,0
10930,218838d8-52f4-4608-a1ba-d8988cc3d029,peeking,2021-01-17 18:16:53,video,food,neutral,35
10931,218838d8-52f4-4608-a1ba-d8988cc3d029,indifferent,2020-09-25 11:46:35,video,food,neutral,20
10932,218838d8-52f4-4608-a1ba-d8988cc3d029,heart,2020-09-14 08:02:34,video,food,positive,60
10933,218838d8-52f4-4608-a1ba-d8988cc3d029,disgust,2020-08-20 01:42:49,video,food,negative,0
10934,218838d8-52f4-4608-a1ba-d8988cc3d029,indifferent,2021-01-10 16:38:56,video,food,neutral,20
10935,218838d8-52f4-4608-a1ba-d8988cc3d029,love,2020-08-20 13:02:26,video,food,positive,65
10936,218838d8-52f4-4608-a1ba-d8988cc3d029,peeking,2021-05-28 20:53:53,video,food,neutral,35
10937,218838d8-52f4-4608-a1ba-d8988cc3d029,scared,2020-10-31 12:06:13,video,food,negative,15
10938,218838d8-52f4-4608-a1ba-d8988cc3d029,dislike,2021-05-19 14:20:07,video,food,negative,10
10940,218838d8-52f4-4608-a1ba-d8988cc3d029,cherish,2020-11-15 23:04:17,video,food,positive,70
10941,218838d8-52f4-4608-a1ba-d8988cc3d029,peeking,2021-04-15 21:12:15,video,food,neutral,35
10943,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,worried,2021-05-12 00:26:21,video,science,negative,12
10944,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,worried,2020-11-09 19:39:19,video,science,negative,12
10945,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,heart,2020-07-30 09:35:35,video,science,positive,60
10946,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,indifferent,2021-05-07 19:02:36,video,science,neutral,20
10947,81d2e41e-39c2-41da-bea4-a6b46daa3f6f,want,2020-12-11 08:08:55,video,science,positive,70
10949,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,disgust,2020-11-07 21:41:28,audio,travel,negative,0
10950,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,disgust,2021-03-27 22:47:36,audio,travel,negative,0
10951,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,peeking,2020-10-04 23:59:59,audio,travel,neutral,35
10952,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,intrigued,2020-07-04 06:28:00,audio,travel,positive,45
10953,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,love,2021-01-03 01:18:00,audio,travel,positive,65
10954,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,dislike,2021-04-02 07:30:26,audio,travel,negative,10
10955,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,cherish,2020-08-15 23:46:14,audio,travel,positive,70
10956,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,like,2021-03-04 02:04:36,audio,travel,positive,50
10957,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,want,2021-03-27 13:51:48,audio,travel,positive,70
10959,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,want,2020-11-12 00:52:49,audio,travel,positive,70
10960,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,hate,2020-07-11 10:26:15,audio,travel,negative,5
10961,197dafda-42bd-4a0c-93b1-2ec8bb0214f6,cherish,2021-04-08 02:21:10,audio,travel,positive,70
10963,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,2020-11-23 13:19:18,GIF,technology,positive,70
10964,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,super love,2020-11-25 00:39:24,GIF,technology,positive,75
10965,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,interested,2020-07-08 22:57:28,GIF,technology,positive,30
10966,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,2021-02-27 06:36:16,GIF,technology,positive,70
10967,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,worried,2020-11-12 08:21:08,GIF,technology,negative,12
10968,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,scared,2020-07-18 15:52:22,GIF,technology,negative,15
10969,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,disgust,2020-08-21 06:46:20,GIF,technology,negative,0
10970,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,2021-01-04 06:45:32,GIF,technology,neutral,20
10971,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,2020-10-29 02:26:42,GIF,technology,positive,70
10973,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,scared,2021-03-14 17:41:44,GIF,technology,negative,15
10974,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,indifferent,2021-02-27 12:02:16,GIF,technology,neutral,20
10975,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,hate,2021-02-08 14:09:30,GIF,technology,negative,5
10976,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,dislike,2020-10-14 17:52:31,GIF,technology,negative,10
10977,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,disgust,2021-06-11 18:11:45,GIF,technology,negative,0
10978,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,super love,2020-08-26 10:39:33,GIF,technology,positive,75
10979,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,love,2021-06-09 21:09:23,GIF,technology,positive,65
10980,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,love,2020-09-15 08:40:06,GIF,technology,positive,65
10981,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,intrigued,2020-06-19 18:56:42,GIF,technology,positive,45
10983,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,dislike,2020-06-20 11:57:04,GIF,technology,negative,10
10984,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,adore,2021-03-05 00:18:56,GIF,technology,positive,72
10985,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,peeking,2020-09-10 17:44:01,GIF,technology,neutral,35
10987,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,2021-03-29 10:33:11,audio,tennis,negative,0
10988,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,2020-06-25 03:01:43,audio,tennis,positive,75
10989,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,2020-09-14 10:27:42,audio,tennis,positive,60
10990,ac63258d-9d7d-4167-934e-48b3f3c43fa9,indifferent,2020-08-14 06:42:11,audio,tennis,neutral,20
10991,ac63258d-9d7d-4167-934e-48b3f3c43fa9,intrigued,2020-11-23 01:05:15,audio,tennis,positive,45
10992,ac63258d-9d7d-4167-934e-48b3f3c43fa9,worried,2021-05-04 08:46:50,audio,tennis,negative,12
10993,ac63258d-9d7d-4167-934e-48b3f3c43fa9,intrigued,2021-03-17 16:52:36,audio,tennis,positive,45
10994,ac63258d-9d7d-4167-934e-48b3f3c43fa9,hate,2020-08-23 13:20:26,audio,tennis,negative,5
10995,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,2021-02-26 08:17:18,audio,tennis,negative,0
10997,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,2021-03-31 18:54:43,audio,tennis,positive,60
10998,ac63258d-9d7d-4167-934e-48b3f3c43fa9,want,2020-09-09 08:31:38,audio,tennis,positive,70
10999,ac63258d-9d7d-4167-934e-48b3f3c43fa9,worried,2021-01-12 12:48:09,audio,tennis,negative,12
11000,ac63258d-9d7d-4167-934e-48b3f3c43fa9,like,2020-07-31 03:12:28,audio,tennis,positive,50
11001,ac63258d-9d7d-4167-934e-48b3f3c43fa9,peeking,2020-10-29 22:31:40,audio,tennis,neutral,35
11002,ac63258d-9d7d-4167-934e-48b3f3c43fa9,dislike,2020-08-28 01:27:30,audio,tennis,negative,10
11003,ac63258d-9d7d-4167-934e-48b3f3c43fa9,adore,2021-02-28 19:45:54,audio,tennis,positive,72
11004,ac63258d-9d7d-4167-934e-48b3f3c43fa9,peeking,2020-12-05 22:54:12,audio,tennis,neutral,35
11005,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,2021-05-03 23:00:38,audio,tennis,positive,75
11007,ac63258d-9d7d-4167-934e-48b3f3c43fa9,interested,2021-02-22 16:15:42,audio,tennis,positive,30
11008,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,2020-10-17 05:11:51,audio,tennis,positive,75
11009,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,2020-10-28 01:01:16,audio,tennis,negative,0
11010,ac63258d-9d7d-4167-934e-48b3f3c43fa9,hate,2020-11-29 07:47:19,audio,tennis,negative,5
11011,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,2021-03-28 01:59:08,audio,tennis,positive,60
11012,ac63258d-9d7d-4167-934e-48b3f3c43fa9,indifferent,2021-05-18 09:49:38,audio,tennis,neutral,20
11013,ac63258d-9d7d-4167-934e-48b3f3c43fa9,heart,2021-03-06 15:32:17,audio,tennis,positive,60
11014,ac63258d-9d7d-4167-934e-48b3f3c43fa9,disgust,2021-05-24 12:17:56,audio,tennis,negative,0
11015,ac63258d-9d7d-4167-934e-48b3f3c43fa9,intrigued,2020-06-24 02:44:13,audio,tennis,positive,45
11017,ac63258d-9d7d-4167-934e-48b3f3c43fa9,interested,2020-09-24 03:32:26,audio,tennis,positive,30
11018,ac63258d-9d7d-4167-934e-48b3f3c43fa9,hate,2020-09-13 22:42:57,audio,tennis,negative,5
11019,ac63258d-9d7d-4167-934e-48b3f3c43fa9,worried,2020-11-21 16:27:09,audio,tennis,negative,12
11020,ac63258d-9d7d-4167-934e-48b3f3c43fa9,interested,2020-11-19 03:21:52,audio,tennis,positive,30
11021,ac63258d-9d7d-4167-934e-48b3f3c43fa9,dislike,2021-03-23 09:29:22,audio,tennis,negative,10
11022,ac63258d-9d7d-4167-934e-48b3f3c43fa9,peeking,2020-08-22 13:15:48,audio,tennis,neutral,35
11024,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,want,2021-03-12 06:56:57,video,public speaking,positive,70
11025,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,like,2020-10-08 21:18:31,video,public speaking,positive,50
11026,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,intrigued,2021-04-26 23:42:28,video,public speaking,positive,45
11027,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,interested,2020-09-24 16:56:26,video,public speaking,positive,30
11028,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,intrigued,2021-02-07 16:17:27,video,public speaking,positive,45
11029,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,cherish,2020-07-25 09:11:47,video,public speaking,positive,70
11030,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,love,2020-11-10 21:56:34,video,public speaking,positive,65
11031,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,indifferent,2020-07-01 10:45:09,video,public speaking,neutral,20
11032,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,like,2020-12-14 23:43:17,video,public speaking,positive,50
11034,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,adore,2020-11-26 04:56:21,video,public speaking,positive,72
11035,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,dislike,2020-07-02 22:11:21,video,public speaking,negative,10
11036,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,peeking,2020-09-08 02:27:45,video,public speaking,neutral,35
11037,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,super love,2020-12-31 04:07:19,video,public speaking,positive,75
11038,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,like,2020-11-07 00:21:24,video,public speaking,positive,50
11039,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,adore,2020-10-28 18:06:00,video,public speaking,positive,72
11040,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,cherish,2021-03-30 13:10:20,video,public speaking,positive,70
11041,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,disgust,2020-12-25 21:31:31,video,public speaking,negative,0
11042,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,scared,2021-04-13 05:33:11,video,public speaking,negative,15
11044,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,heart,2020-11-11 15:36:43,video,public speaking,positive,60
